Rapportår	Inkubator	Orgnr_ink	Målbedrift	MålbedriftID	Orgnr_bedrift	Fase	Avtalestart	Avtaleslutt	Avslutt engasjement	Bransje	NACE	Etableringsdato	Etableringsår	Fylke	Kommunenr	Kommune	I Forr.messig innovasjon i løpet av året	Inkubatorbedrift i løpet av året	I Preinkubasjon i løpet av året	Kvinnelig daglig leder	Kvinnelig styreleder	KvinneligGrunder	Markedsverdien på innovasjonsstøttetjenester fra inkubatoren	Fakturert egenandel	Sum innovasjonsstøtte fra inkubatoren	Støtteintensitet	kommune_lat	kommune_lon	kommune_lat_lon	fylke_lat	fylke_lon	fylke_lat_lon	Avtalestart_år	Avtaleslutt_år
2014	Validè AS	916541554	ENERGREEN HEAT RECOVERY AS	1566.0	992023902	Inkubatorbedrift	2011-09-19	2015-09-19	USANN	Energi	(tom)	2007-10-05	2007	ROGALAND	1103	STAVANGER	0.0	1.0	0.0	0	0	0	0	0	0	0	58.96941	5.72856	58.96941,5.72856	58.96485	 5.73094	58.96485, 5.73094	2011	2015
2014	Validè AS	916541554	CLICKLIFT AS	1892.0	999109861	Inkubatorbedrift	2012-12-16	2014-12-16	USANN	Energi	(tom)	2012-10-25	2012	ROGALAND	1103	STAVANGER	0.0	1.0	0.0	0	0	0	0	0	0	0	58.96941	5.72856	58.96941,5.72856	58.96485	 5.73094	58.96485, 5.73094	2012	2014
2014	Validè AS	916541554	ZPARKL AS	1893.0	997883217	Inkubatorbedrift	2013-01-03	2014-12-01	USANN	IKT	(tom)	2012-01-13	2012	ROGALAND	1103	STAVANGER	0.0	1.0	0.0	1	0	1	130000	34500	95500	73.46	58.96941	5.72856	58.96941,5.72856	58.96485	 5.73094	58.96485, 5.73094	2013	2014
2014	Validè AS	916541554	PALEBLUE AS	1894.0	912237702	Inkubatorbedrift	2013-11-21	2015-11-21	USANN	IKT	(tom)	2013-06-26	2013	ROGALAND	1103	STAVANGER	0.0	1.0	0.0	0	0	0	0	0	0	0	58.96941	5.72856	58.96941,5.72856	58.96485	 5.73094	58.96485, 5.73094	2013	2015
2014	Validè AS	916541554	ANASTOMOSIS AS	1901.0	999217087	Inkubatorbedrift	2013-08-07	(tom)	USANN	Helse	(tom)	2012-08-31	2012	ROGALAND	1103	STAVANGER	0.0	1.0	0.0	0	0	0	0	0	0	0	58.96941	5.72856	58.96941,5.72856	58.96485	 5.73094	58.96485, 5.73094	2013	(tom
2014	Validè AS	916541554	ARBLES AS	1902.0	998844614	Inkubatorbedrift	2012-10-31	2015-12-31	USANN	Helse	(tom)	2012-06-21	2012	ROGALAND	1103	STAVANGER	0.0	1.0	0.0	0	0	1	22035	7345	14690	66.67	58.96941	5.72856	58.96941,5.72856	58.96485	 5.73094	58.96485, 5.73094	2012	2015
2014	Validè AS	916541554	IFRA EIOR AS	1912.0	997373413	Postinkubasjon	2013-09-01	2015-09-01	USANN	Energi	(tom)	2011-09-01	2011	ROGALAND	1103	STAVANGER	0.0	1.0	0.0	0	0	0	0	0	0	0	58.96941	5.72856	58.96941,5.72856	58.96485	 5.73094	58.96485, 5.73094	2013	2015
2014	Validè AS	916541554	SUBSEA TUNNEL AS	1915.0	997614518	Inkubatorbedrift	2012-09-01	2014-09-01	USANN	Energi	(tom)	2011-10-27	2011	ROGALAND	1103	STAVANGER	0.0	1.0	0.0	0	0	0	0	0	0	0	58.96941	5.72856	58.96941,5.72856	58.96485	 5.73094	58.96485, 5.73094	2012	2014
2014	Validè AS	916541554	BRILLIANT OIL TOOLS AS	1916.0	998340128	Inkubatorbedrift	2012-05-01	2017-01-25	USANN	Energi	(tom)	2012-04-23	2012	ROGALAND	1103	STAVANGER	0.0	1.0	0.0	0	0	0	0	0	0	0	58.96941	5.72856	58.96941,5.72856	58.96485	 5.73094	58.96485, 5.73094	2012	2017
2014	Validè AS	916541554	OBS VOID TECHNOLOGY AS	1918.0	914190940	Inkubatorbedrift	2013-12-31	2015-12-31	USANN	Annet	(tom)	2014-10-17	2014	ROGALAND	1103	STAVANGER	0.0	1.0	0.0	0	0	0	0	0	0	0	58.96941	5.72856	58.96941,5.72856	58.96485	 5.73094	58.96485, 5.73094	2013	2015
2014	Validè AS	916541554	ENVIRONGAS AS	1920.0	993024651	Postinkubasjon	2012-12-18	2013-12-31	USANN	Energi	(tom)	2008-08-22	2008	ROGALAND	1103	STAVANGER	0.0	0.0	0.0	0	0	0	0	0	0	0	58.96941	5.72856	58.96941,5.72856	58.96485	 5.73094	58.96485, 5.73094	2012	2013
2014	Validè AS	916541554	ROBOTIC DRILLING SYSTEMS AS	1921.0	888920412	Postinkubasjon	2006-12-31	2008-12-31	USANN	Energi	(tom)	2005-10-06	2005	ROGALAND	1102	SANDNES	0.0	0.0	0.0	0	0	0	0	0	0	0	58.8476	5.72855	58.8476,5.72855	58.96485	 5.73094	58.96485, 5.73094	2006	2008
2014	Validè AS	916541554	INTELLIGENT MUD SOLUTIONS AS	1923.0	995960923	Postinkubasjon	2010-11-09	2012-12-31	USANN	Energi	(tom)	2010-09-02	2010	ROGALAND	1103	STAVANGER	0.0	0.0	0.0	0	0	0	0	0	0	0	58.96941	5.72856	58.96941,5.72856	58.96485	 5.73094	58.96485, 5.73094	2010	2012
2014	Validè AS	916541554	GEOMEC ENGINEERING AS	1924.0	984098065	Postinkubasjon	2008-01-01	2010-01-01	USANN	Energi	(tom)	2002-01-10	2002	ROGALAND	1103	STAVANGER	0.0	0.0	0.0	0	0	0	0	0	0	0	58.96941	5.72856	58.96941,5.72856	58.96485	 5.73094	58.96485, 5.73094	2008	2010
2014	Validè AS	916541554	TECHINVENT AS	1925.0	992574860	Postinkubasjon	2008-04-29	2010-04-29	USANN	Energi	(tom)	2008-03-28	2008	ROGALAND	1103	STAVANGER	0.0	0.0	0.0	0	0	0	0	0	0	0	58.96941	5.72856	58.96941,5.72856	58.96485	 5.73094	58.96485, 5.73094	2008	2010
2014	Validè AS	916541554	BOAH SOUNDS AS	1933.0	912818527	Inkubatorbedrift	2013-12-09	(tom)	USANN	Annet	(tom)	2013-10-15	2013	ROGALAND	1103	STAVANGER	0.0	1.0	0.0	0	0	0	75000	22000	53000	70.67	58.96941	5.72856	58.96941,5.72856	58.96485	 5.73094	58.96485, 5.73094	2013	(tom
2014	Validè AS	916541554	KAPILAR AS	1947.0	912412512	Inkubatorbedrift	2013-10-24	2015-10-24	USANN	Industri	(tom)	2013-08-13	2013	ROGALAND	1149	KARMØY	0.0	1.0	0.0	0	0	0	56700	40000	16700	29.45	59.28079	5.30529	59.28079,5.30529	58.96485	 5.73094	58.96485, 5.73094	2013	2015
2014	Validè AS	916541554	NORDIC ENERGIZER AS	1968.0	913648927	Inkubatorbedrift	2014-03-31	2016-03-31	USANN	Mat og Natur	(tom)	2014-03-14	2014	ROGALAND	1134	SULDAL	0.0	1.0	1.0	0	0	0	125000	40475	84525	67.62	59.48571	6.25222	59.48571,6.25222	58.96485	 5.73094	58.96485, 5.73094	2014	2016
2014	Validè AS	916541554	ID LOCK AS	2097.0	998411424	Inkubatorbedrift	2014-03-01	2016-03-01	USANN	Industri	(tom)	2012-04-25	2012	ROGALAND	1101	EIGERSUND	0.0	1.0	0.0	0	0	0	10500	0	10500	100	58.45236	6.00314	58.45236,6.00314	58.96485	 5.73094	58.96485, 5.73094	2014	2016
2014	Validè AS	916541554	DIGIDOC TECHNOLOGIES AS	2114.0	912665585	Inkubatorbedrift	2014-03-20	(tom)	USANN	Helse	(tom)	2013-10-16	2013	ROGALAND	1101	EIGERSUND	0.0	1.0	0.0	0	0	0	77000	20000	57000	74.03	58.45236	6.00314	58.45236,6.00314	58.96485	 5.73094	58.96485, 5.73094	2014	(tom
2014	Validè AS	916541554	HSE PRODUCTS AS	2123.0	989958291	Inkubatorbedrift	2010-01-01	(tom)	USANN	Helse	(tom)	2006-06-02	2006	ROGALAND	1101	EIGERSUND	0.0	1.0	0.0	0	0	0	301000	150000	151000	50.17	58.45236	6.00314	58.45236,6.00314	58.96485	 5.73094	58.96485, 5.73094	2010	(tom
2014	Validè AS	916541554	VEST BEMANNING EGERSUND AS	2124.0	990190887	Inkubatorbedrift	2010-01-01	(tom)	USANN	Tjenesteyting	(tom)	2006-06-20	2006	ROGALAND	1101	EIGERSUND	0.0	1.0	0.0	0	0	0	7000	0	7000	100	58.45236	6.00314	58.45236,6.00314	58.96485	 5.73094	58.96485, 5.73094	2010	(tom
2014	Validè AS	916541554	EGERSUND MARINE ELECTRONICS AS	2125.0	995629984	Inkubatorbedrift	2010-12-31	(tom)	USANN	Tjenesteyting	(tom)	2010-06-04	2010	ROGALAND	1101	EIGERSUND	0.0	1.0	0.0	0	0	0	10500	0	10500	100	58.45236	6.00314	58.45236,6.00314	58.96485	 5.73094	58.96485, 5.73094	2010	(tom
2014	Validè AS	916541554	VESHOVDA GJERDESYSTEM AS	2127.0	995969599	Inkubatorbedrift	2010-08-18	(tom)	USANN	Annet	(tom)	2010-08-18	2010	ROGALAND	1101	EIGERSUND	0.0	1.0	0.0	0	0	0	98000	25000	73000	74.49	58.45236	6.00314	58.45236,6.00314	58.96485	 5.73094	58.96485, 5.73094	2010	(tom
2014	Validè AS	916541554	NORSK TELEMEDISIN AS	2129.0	996678903	Inkubatorbedrift	2011-01-01	(tom)	USANN	Helse	(tom)	2011-02-11	2011	ROGALAND	1101	EIGERSUND	0.0	1.0	0.0	0	0	0	0	0	0	0	58.45236	6.00314	58.45236,6.00314	58.96485	 5.73094	58.96485, 5.73094	2011	(tom
2014	Validè AS	916541554	ALLERGIKOKKEN AS	2247.0	993427373	Postinkubasjon	2008-11-01	2011-12-31	USANN	Mat og Natur	(tom)	2008-11-03	2008	ROGALAND	1134	SULDAL	0.0	0.0	0.0	1	0	1	0	0	0	0	59.48571	6.25222	59.48571,6.25222	58.96485	 5.73094	58.96485, 5.73094	2008	2011
2014	Validè AS	916541554	SEA URCHIN FARM AS	2251.0	993276332	Postinkubasjon	2011-05-12	2013-12-31	USANN	Mat og Natur	(tom)	2008-10-02	2008	ROGALAND	1141	FINNØY	0.0	0.0	0.0	0	0	0	0	0	0	0	59.17117	5.87398	59.17117,5.87398	58.96485	 5.73094	58.96485, 5.73094	2011	2013
2014	Validè AS	916541554	OIL POLLUTION INNOVATION AS	2259.0	996936155	Inkubatorbedrift	2011-10-06	2015-06-30	USANN	Energi	(tom)	2011-05-04	2011	ROGALAND	1149	KARMØY	0.0	1.0	0.0	0	0	0	0	0	0	0	59.28079	5.30529	59.28079,5.30529	58.96485	 5.73094	58.96485, 5.73094	2011	2015
2014	Validè AS	916541554	JAREK UTVIKLING AS	2262.0	999655157	Inkubatorbedrift	2013-01-18	2015-01-18	USANN	Energi	(tom)	2013-01-21	2013	ROGALAND	1149	KARMØY	0.0	1.0	0.0	0	1	0	174600	83945	90655	51.92	59.28079	5.30529	59.28079,5.30529	58.96485	 5.73094	58.96485, 5.73094	2013	2015
2014	Validè AS	916541554	MICROIMPULSE  AS	2447.0	989733850	Inkubatorbedrift	2006-05-01	(tom)	USANN	IKT	(tom)	2006-04-06	2006	ROGALAND	1103	STAVANGER	0.0	1.0	0.0	0	0	0	0	0	0	0	58.96941	5.72856	58.96941,5.72856	58.96485	 5.73094	58.96485, 5.73094	2006	(tom
2014	Validè AS	916541554	SECURE-NOK AS	2448.0	996501965	Postinkubasjon	2011-02-01	2013-02-01	USANN	IKT	(tom)	2011-01-21	2011	ROGALAND	1103	STAVANGER	0.0	0.0	0.0	0	0	0	0	0	0	0	58.96941	5.72856	58.96941,5.72856	58.96485	 5.73094	58.96485, 5.73094	2011	2013
2014	Validè AS	916541554	FLUMILL AS	2571.0	984417594	Postinkubasjon	2002-03-01	(tom)	USANN	Energi	(tom)	2002-03-25	2002	AUST-AGDER	0906	ARENDAL	0.0	0.0	0.0	0	0	0	0	0	0	0	58.46039	8.76501	58.46039,8.76501	58.46443000000001	8.76676	58.46443,8.76676	2002	(tom
2014	Validè AS	916541554	SKAGEN44 AS	2572.0	989795767	Postinkubasjon	2003-10-01	(tom)	USANN	Energi	(tom)	2006-04-25	2006	ROGALAND	1103	STAVANGER	0.0	0.0	0.0	0	0	0	0	0	0	0	58.96941	5.72856	58.96941,5.72856	58.96485	 5.73094	58.96485, 5.73094	2003	(tom
2014	Validè AS	916541554	TYPHONIX AS	2574.0	893164472	Postinkubasjon	2009-02-17	2011-02-17	USANN	Energi	(tom)	2008-09-29	2008	ROGALAND	1119	HÅ	0.0	0.0	0.0	0	0	0	0	0	0	0	58.6161	5.64497	58.6161,5.64497	58.96485	 5.73094	58.96485, 5.73094	2009	2011
2014	Validè AS	916541554	OFFSHORE KINETICS AS	2577.0	994740199	Postinkubasjon	2009-09-09	2011-09-09	USANN	Annet	(tom)	2009-09-18	2009	ROGALAND	1103	STAVANGER	0.0	0.0	0.0	0	0	0	0	0	0	0	58.96941	5.72856	58.96941,5.72856	58.96485	 5.73094	58.96485, 5.73094	2009	2011
2014	Validè AS	916541554	INPED AS	2579.0	995377454	Postinkubasjon	2009-01-01	2011-12-31	USANN	Annet	(tom)	2010-01-12	2010	ROGALAND	1103	STAVANGER	0.0	0.0	0.0	1	1	1	0	0	0	0	58.96941	5.72856	58.96941,5.72856	58.96485	 5.73094	58.96485, 5.73094	2009	2011
2014	Validè AS	916541554	WINDMASTER TECHNOLOGIES AS	2580.0	896012142	Postinkubasjon	2010-11-29	2012-11-29	USANN	Energi	(tom)	2010-09-28	2010	ROGALAND	1103	STAVANGER	0.0	0.0	0.0	0	0	0	0	0	0	0	58.96941	5.72856	58.96941,5.72856	58.96485	 5.73094	58.96485, 5.73094	2010	2012
2014	Validè AS	916541554	SMARTCOIL SOLUTION AS	4882.0	(tom)	Preinkubasjon	2014-10-01	(tom)	USANN	Energi	(tom)	(tom)	(tom)	ROGALAND	1103	STAVANGER	0.0	0.0	1.0	0	0	0	0	0	0	0	58.96941	5.72856	58.96941,5.72856	58.96485	 5.73094	58.96485, 5.73094	2014	(tom
2014	Validè AS	916541554	FUTURE SPARK AS	5435.0	913955412	Inkubatorbedrift	2015-01-15	2017-01-15	USANN	IKT	(tom)	2014-07-02	2014	ROGALAND	1103	STAVANGER	0.0	1.0	0.0	0	0	0	0	0	0	0	58.96941	5.72856	58.96941,5.72856	58.96485	 5.73094	58.96485, 5.73094	2015	2017
2014	Validè AS	916541554	ERLAND AS	5453.0	995446081	Postinkubasjon	2010-12-21	2014-03-01	USANN	Helse	(tom)	2010-04-19	2010	ROGALAND	1103	STAVANGER	0.0	0.0	0.0	1	1	1	0	0	0	0	58.96941	5.72856	58.96941,5.72856	58.96485	 5.73094	58.96485, 5.73094	2010	2014
2014	Validè AS	916541554	MASTERLOOP AS	1429.0	999507085	Inkubatorbedrift	2013-11-06	2015-11-06	USANN	IKT	(tom)	2013-01-02	2013	ROGALAND	1103	STAVANGER	0.0	1.0	0.0	0	0	0	200000	60740	139260	69.63	58.96941	5.72856	58.96941,5.72856	58.96485	 5.73094	58.96485, 5.73094	2013	2015
2014	Validè AS	916541554	BOLDER AS	1557.0	912603644	Preinkubasjon	2015-05-21	2015-11-21	USANN	IKT	(tom)	2013-10-02	2013	ROGALAND	1103	STAVANGER	0.0	0.0	1.0	0	0	0	0	0	0	0	58.96941	5.72856	58.96941,5.72856	58.96485	 5.73094	58.96485, 5.73094	2015	2015
2014	Validè AS	916541554	HULDAH AS	1563.0	913486838	Inkubatorbedrift	2014-04-10	2016-04-10	USANN	IKT	(tom)	2014-03-21	2014	ROGALAND	1103	STAVANGER	0.0	1.0	1.0	0	0	0	225000	74500	150500	66.89	58.96941	5.72856	58.96941,5.72856	58.96485	 5.73094	58.96485, 5.73094	2014	2016
2014	Validè AS	916541554	ZOARING AS	1891.0	998164192	Inkubatorbedrift	2012-04-19	2014-04-19	USANN	IKT	(tom)	2012-02-23	2012	ROGALAND	1103	STAVANGER	0.0	1.0	0.0	0	0	0	75000	24830	50170	66.89	58.96941	5.72856	58.96941,5.72856	58.96485	 5.73094	58.96485, 5.73094	2012	2014
2014	Validè AS	916541554	VACUWATT AS	1897.0	998211123	Inkubatorbedrift	2012-04-26	2014-04-26	USANN	Energi	(tom)	2012-03-13	2012	ROGALAND	1127	RANDABERG	0.0	1.0	0.0	0	0	0	0	0	0	0	58.9987	5.62055	58.9987,5.62055	58.96485	 5.73094	58.96485, 5.73094	2012	2014
2014	Validè AS	916541554	MYBOX AS	1899.0	998899427	Preinkubasjon	2012-10-06	(tom)	USANN	Annet	(tom)	2012-08-28	2012	ROGALAND	1103	STAVANGER	0.0	0.0	1.0	0	0	0	0	0	0	0	58.96941	5.72856	58.96941,5.72856	58.96485	 5.73094	58.96485, 5.73094	2012	(tom
2014	Validè AS	916541554	POWERPANTS AS	1932.0	999087671	Postinkubasjon	2012-11-08	2014-12-31	USANN	Annet	(tom)	2012-08-29	2012	ROGALAND	1103	STAVANGER	0.0	1.0	0.0	1	1	1	150000	50000	100000	66.67	58.96941	5.72856	58.96941,5.72856	58.96485	 5.73094	58.96485, 5.73094	2012	2014
2014	Validè AS	916541554	NORTHERN BAITS AS	1962.0	912764842	Inkubatorbedrift	2013-10-28	2015-10-28	USANN	Mat og Natur	(tom)	2013-09-13	2013	ROGALAND	1149	KARMØY	0.0	1.0	0.0	0	0	0	129600	49406	80194	61.88	59.28079	5.30529	59.28079,5.30529	58.96485	 5.73094	58.96485, 5.73094	2013	2015
2014	Validè AS	916541554	PLASTID AS	2252.0	991450254	Postinkubasjon	2007-07-01	2009-07-01	USANN	Mat og Natur	(tom)	2007-06-20	2007	ROGALAND	1103	STAVANGER	0.0	0.0	0.0	1	0	0	0	0	0	0	58.96941	5.72856	58.96941,5.72856	58.96485	 5.73094	58.96485, 5.73094	2007	2009
2014	Validè AS	916541554	CROXUS AS	2446.0	991976825	Postinkubasjon	2008-04-01	2010-04-01	USANN	IKT	(tom)	2007-11-08	2007	ROGALAND	1103	STAVANGER	0.0	0.0	0.0	0	0	0	0	0	0	0	58.96941	5.72856	58.96941,5.72856	58.96485	 5.73094	58.96485, 5.73094	2008	2010
2014	Validè AS	916541554	GEOPLAYGROUND AS	2565.0	896074032	Postinkubasjon	2010-11-11	2012-12-31	USANN	Energi	(tom)	2010-09-16	2010	ROGALAND	1103	STAVANGER	0.0	0.0	0.0	0	0	0	25000	0	25000	100	58.96941	5.72856	58.96941,5.72856	58.96485	 5.73094	58.96485, 5.73094	2010	2012
2014	Validè AS	916541554	YEARBUYYEAR AS	2566.0	998258979	Inkubatorbedrift	2012-04-24	2014-12-01	USANN	Annet	(tom)	2012-01-19	2012	ROGALAND	1124	SOLA	0.0	1.0	0.0	0	0	0	150000	50000	100000	66.67	58.88805	5.64724	58.88805,5.64724	58.96485	 5.73094	58.96485, 5.73094	2012	2014
2014	Validè AS	916541554	FUTURE HOME AS	2568.0	911562790	Inkubatorbedrift	2013-06-20	2015-06-20	USANN	IKT	(tom)	2013-01-24	2013	ROGALAND	1103	STAVANGER	0.0	1.0	0.0	0	0	0	150000	42900	107100	71.4	58.96941	5.72856	58.96941,5.72856	58.96485	 5.73094	58.96485, 5.73094	2013	2015
2014	Validè AS	916541554	ASLAKSEN CPV	5550.0	999999999	Preinkubasjon	2014-12-15	2015-06-15	USANN	Mat og Natur	(tom)	(tom)	(tom)	ROGALAND	1130	STRAND	0.0	0.0	1.0	0	0	0	0	0	0	0	59.02352	6.04272	59.02352,6.04272	58.96485	 5.73094	58.96485, 5.73094	2014	2015
2015	7Sterke AS	997144368	Maskin Feral AS																														nan	nan
2015	7Sterke AS	997144368	RØNNING TRESKI AS	5634.0	990067236	Forr.messig innovasjon	2014-11-07	2015-11-11	SANN	Industri	32300	2006-08-09	2006	HEDMARK	0420	EIDSKOG	1.0	0.0	0.0	(tom)	(tom)	0	0	0	0	0	59.98556	12.12502	59.98556,12.12502	60.79529	11.08254	60.79529,11.08254	2014	2015
2015	7Sterke AS	997144368	RØNNING TRESKI AS	532.0	990067236	Inkubatorbedrift	2013-06-11	2015-12-31	USANN	Industri	32300	2006-08-09	2006	HEDMARK	0420	EIDSKOG	0.0	1.0	0.0	0	0	0	29000	8700	20300	70	59.98556	12.12502	59.98556,12.12502	60.79529	11.08254	60.79529,11.08254	2013	2015
2015	7Sterke AS	997144368	Norway Locks AS	538.0	996744450	Alumni	2012-08-01	2014-06-01	(tom)	Industri	25720	2011-03-28	2011	HEDMARK	0402	KONGSVINGER	0.0	0.0	0.0	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	60.19116999999999	11.99916	60.19117,11.99916	60.79529	11.08254	60.79529,11.08254	2012	2014
2015	7Sterke AS	997144368	ELMICO AS	539.0	985338671	Inkubatorbedrift	2011-12-13	2015-01-15	SANN	Industri	20590	2003-02-03	2003	HEDMARK	0419	SØR-ODAL	0.0	1.0	0.0	1	1	1	0	0	0	0	60.25455	11.68246	60.25455,11.68246	60.79529	11.08254	60.79529,11.08254	2011	2015
2015	7Sterke AS	997144368	TAG DESIGN AS	5294.0	812041312	Inkubatorbedrift	2014-09-01	2015-12-31	USANN	Industri	74101	2013-06-06	2013	HEDMARK	0425	ÅSNES	0.0	1.0	0.0	0	0	0	20000	5000	15000	75	60.61363000000001	12.012	60.61363,12.012	60.79529	11.08254	60.79529,11.08254	2014	2015
2015	7Sterke AS	997144368	LOCAVORE AS	5292.0	998248078	Preinkubasjon	2014-11-03	2015-03-01	SANN	Mat og Natur	46210	2012-04-26	2012	HEDMARK	0402	KONGSVINGER	0.0	0.0	1.0	0	0	0	0	0	0	0	60.19116999999999	11.99916	60.19117,11.99916	60.79529	11.08254	60.79529,11.08254	2014	2015
2015	7Sterke AS	997144368	AS Norosol	5295.0	914758084	Alumni	(tom)	(tom)	(tom)	Industri	20590	1990-01-23	1990	HEDMARK	0419	SØR-ODAL	0.0	0.0	0.0	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	60.25455	11.68246	60.25455,11.68246	60.79529	11.08254	60.79529,11.08254	(tom	(tom
2015	7Sterke AS	997144368	NORTURA SA	533.0	938752648	Forr.messig innovasjon	2013-01-03	2016-01-03	SANN	Industri	10110	1989-11-08	1989	HEDMARK	0425	ÅSNES	1.0	0.0	0.0	(tom)	(tom)	0	0	0	0	0	60.61363000000001	12.012	60.61363,12.012	60.79529	11.08254	60.79529,11.08254	2013	2016
2015	7Sterke AS	997144368	LOBSTER TRAILERS AS	537.0	999287891	Inkubatorbedrift	2013-01-15	2015-12-31	USANN	Industri	77120	2013-01-15	2013	HEDMARK	0402	KONGSVINGER	0.0	1.0	0.0	0	0	0	72000	18000	54000	75	60.19116999999999	11.99916	60.19117,11.99916	60.79529	11.08254	60.79529,11.08254	2013	2015
2015	Atheno AS	965075909	Optiship AS	2230.0	996923509	Alumni	2014-11-01	2015-06-01	(tom)	Industri	(tom)	2011-05-01	2011	HORDALAND	1219	BØMLO	0.0	0.0	0.0	(tom)	(tom)	(tom)	0	0	0	0	59.79384	5.17624	59.79384,5.17624	60.38697	5.33206	60.38697,5.33206	2014	2015
2015	Atheno AS	965075909	Oil Protection	2233.0	995731088	Alumni	2011-02-01	2014-02-01	(tom)	Industri	71129	2010-07-13	2010	HORDALAND	1244	AUSTEVOLL	0.0	0.0	0.0	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	60.09486	5.22156	60.09486,5.22156	60.38697	5.33206	60.38697,5.33206	2011	2014
2015	Atheno AS	965075909	Propio	2234.0	897116952	Alumni	2012-01-02	2015-01-02	(tom)	Industri	(tom)	2011-06-24	2011	HORDALAND	1244	AUSTEVOLL	0.0	1.0	0.0	(tom)	(tom)	(tom)	0	0	0	0	60.09486	5.22156	60.09486,5.22156	60.38697	5.33206	60.38697,5.33206	2012	2015
2015	Atheno AS	965075909	Wave Propulsion	2235.0	997155572	Alumni	2012-02-13	2015-02-13	(tom)	Industri	(tom)	2011-05-19	2011	HORDALAND	1219	BØMLO	0.0	1.0	0.0	(tom)	(tom)	(tom)	0	0	0	0	59.79384	5.17624	59.79384,5.17624	60.38697	5.33206	60.38697,5.33206	2012	2015
2015	Atheno AS	965075909	Seaway Innovations	2236.0	999218040	Alumni	2012-09-06	2015-09-06	(tom)	Industri	(tom)	2012-09-06	2012	HORDALAND	1224	KVINNHERAD	0.0	1.0	0.0	(tom)	(tom)	(tom)	0	0	0	0	59.98421	6.01227	59.98421,6.01227	60.38697	5.33206	60.38697,5.33206	2012	2015
2015	Atheno AS	965075909	Eldøyane Næringspark	2240.0	981579283	Alumni	2012-02-01	2015-02-01	(tom)	Industri	68209	2000-02-17	2000	HORDALAND	1221	STORD	0.0	0.0	0.0	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	59.78092	5.4998	59.78092,5.4998	60.38697	5.33206	60.38697,5.33206	2012	2015
2015	Atheno AS	965075909	Lumic	2241.0	974481308	Alumni	2012-03-03	2015-03-03	(tom)	Industri	28290	1995-06-08	1995	HORDALAND	1223	TYSNES	0.0	0.0	0.0	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	60.04076	5.53129	60.04076,5.53129	60.38697	5.33206	60.38697,5.33206	2012	2015
2015	Atheno AS	965075909	RECKON AS	2292.0	912247147	Inkubatorbedrift	2014-05-27	2017-05-27	USANN	Industri	71129	2013-07-27	2013	HORDALAND	1244	AUSTEVOLL	0.0	1.0	0.0	0	0	0	10000	2500	7500	75	60.09486	5.22156	60.09486,5.22156	60.38697	5.33206	60.38697,5.33206	2014	2017
2015	Atheno AS	965075909	Funkworks	2685.0	914265258	Alumni	2014-03-12	2014-03-12	(tom)	IKT	62010	2014-10-29	2014	HORDALAND	1221	STORD	0.0	0.0	0.0	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	59.78092	5.4998	59.78092,5.4998	60.38697	5.33206	60.38697,5.33206	2014	2014
2015	Atheno AS	965075909	Rune Eide	6289.0	999999999	Alumni	2014-09-08	2017-09-08	(tom)	Industri	(tom)	2014-11-01	2014	HORDALAND	1224	KVINNHERAD	0.0	1.0	0.0	(tom)	(tom)	(tom)	0	0	0	0	59.98421	6.01227	59.98421,6.01227	60.38697	5.33206	60.38697,5.33206	2014	2017
2015	Atheno AS	965075909	Rolf Hunstad	6311.0	999999999	Alumni	2014-11-01	2017-11-01	(tom)	Industri	(tom)	2014-01-01	2014	HORDALAND	1224	KVINNHERAD	0.0	1.0	0.0	(tom)	(tom)	(tom)	0	0	0	0	59.98421	6.01227	59.98421,6.01227	60.38697	5.33206	60.38697,5.33206	2014	2017
2015	Atheno AS	965075909	Apply Leirvik	6340.0	983717098	Alumni	2014-09-01	2014-12-31	(tom)	Industri	(tom)	2001-09-05	2001	HORDALAND	1221	STORD	1.0	0.0	0.0	(tom)	(tom)	(tom)	0	0	0	0	59.78092	5.4998	59.78092,5.4998	60.38697	5.33206	60.38697,5.33206	2014	2014
2015	Atheno AS	965075909	Kværner	6341.0	916297807	Alumni	2014-12-01	2015-06-30	(tom)	Industri	(tom)	1983-12-28	1983	HORDALAND	1221	STORD	1.0	0.0	0.0	(tom)	(tom)	(tom)	0	0	0	0	59.78092	5.4998	59.78092,5.4998	60.38697	5.33206	60.38697,5.33206	2014	2015
2015	Atheno AS	965075909	FRAKTPORTALEN AS	9139.0	915487599	Inkubatorbedrift	2015-08-01	2018-08-01	USANN	IKT	62010	2015-06-05	2015	HORDALAND	1221	STORD	0.0	1.0	0.0	1	0	0	92500	23125	69375	75	59.78092	5.4998	59.78092,5.4998	60.38697	5.33206	60.38697,5.33206	2015	2018
